label,instrument,side,qty,cycle,entry_tick,entry_index,entry_price,exit_tick,exit_index,exit_price,exit_reason,gross_pnl,transaction_cost,net_pnl
pe,22400PE,SELL,1,0,09:20:00,5,65.6,15:29:00,374,57.8,EOD_FORCE,7.799999999999997,0.0617,7.738299999999997
ce,22700CE,SELL,1,0,09:20:00,5,78.25,15:29:00,374,206.9,EOD_FORCE,-128.65,0.142575,-128.792575
pe,22500PE,SELL,1,0,09:20:00,5,60.7,15:29:00,374,15.0,EOD_FORCE,45.7,0.03785,45.662150000000004
ce,22950CE,SELL,1,0,09:20:00,5,56.5,15:29:00,374,65.0,EOD_FORCE,-8.5,0.06075,-8.56075
pe,22750PE,SELL,1,0,09:20:00,5,43.8,15:29:00,374,25.5,EOD_FORCE,18.299999999999997,0.03465,18.265349999999998
ce,23100CE,SELL,1,0,09:20:00,5,21.45,13:19:00,244,71.75,LEG_SL,-50.3,0.0466,-50.346599999999995
pe,22900PE,SELL,1,0,09:20:00,5,22.1,15:29:00,374,0.05,EOD_FORCE,22.05,0.011075000000000003,22.038925
ce,23300CE,SELL,1,0,09:20:00,5,90.45,15:29:00,374,169.9,EOD_FORCE,-79.45,0.130175,-79.580175
pe,23100PE,SELL,1,0,09:20:00,5,92.85,15:29:00,374,37.9,EOD_FORCE,54.949999999999996,0.065375,54.88462499999999
ce,23600CE,SELL,1,0,09:20:00,5,84.05,15:29:00,374,202.2,EOD_FORCE,-118.14999999999999,0.143125,-118.29312499999999
pe,23400PE,SELL,1,0,09:20:00,5,74.9,15:29:00,374,38.65,EOD_FORCE,36.25000000000001,0.056775000000000006,36.193225000000005
ce,23800CE,SELL,1,0,09:20:00,5,114.7,15:29:00,374,55.0,EOD_FORCE,59.7,0.08485000000000001,59.61515
pe,23600PE,SELL,1,0,09:20:00,5,94.3,15:29:00,374,79.35,EOD_FORCE,14.950000000000003,0.08682499999999999,14.863175000000004
ce,23800CE,SELL,1,0,09:20:00,5,76.3,15:29:00,374,9.95,EOD_FORCE,66.35,0.043125,66.30687499999999
pe,23600PE,SELL,1,0,09:20:00,5,49.95,15:29:00,374,131.4,EOD_FORCE,-81.45,0.090675,-81.54067500000001
ce,23600CE,SELL,1,0,09:20:00,5,42.1,15:29:00,374,0.1,EOD_FORCE,42.0,0.0211,41.9789
pe,23400PE,SELL,1,0,09:20:00,5,34.8,15:29:00,374,0.15,EOD_FORCE,34.65,0.017474999999999997,34.632525
ce,23700CE,SELL,1,0,09:20:00,5,134.45,15:29:00,374,54.0,EOD_FORCE,80.44999999999999,0.094225,80.355775
pe,23500PE,SELL,1,0,09:20:00,5,95.15,15:29:00,374,96.75,EOD_FORCE,-1.5999999999999943,0.09595000000000001,-1.6959499999999943
